"","Location","TMAX","TMIN","TAVG","AWND","AWDR","PRCP","SNOW","Date"
"471","Columbia",256,200,"","16","","0","","2017-10-13"
"472","Columbia",256,178,"","10","","0","","2017-10-14"
"473","Columbia",300,161,"","6","","0","","2017-10-15"
"474","Columbia",239,144,"","13","","79","","2017-10-16"
"475","Columbia",211,100,"","16","","0","","2017-10-17"
"476","Columbia",256,83,"","6","","0","","2017-10-19"
"477","Columbia",283,78,"","4","","0","","2017-10-20"
"478","Columbia",278,106,"","5","","0","","2017-10-21"
"479","Columbia",278,150,"","9","","8","","2017-10-22"
"480","Columbia",256,178,"","32","","165","","2017-10-23"
"481","Columbia",244,128,"","27","","0","","2017-10-24"
"482","Columbia",189,78,"","22","","0","","2017-10-25"
"483","Columbia",211,56,"","8","","0","","2017-10-26"
"484","Columbia",244,72,"","12","","0","","2017-10-27"
"485","Columbia",256,100,"","15","","0","","2017-10-28"
"486","Columbia",189,56,"","49","","0","","2017-10-29"
"487","Columbia",183,17,"","17","","0","","2017-10-30"
"488","Columbia",256,56,"","5","","0","","2017-10-31"
"489","Columbia",256,83,"","12","","0","","2017-11-01"
"490","Columbia",267,144,"","3","","0","","2017-11-02"
"491","Columbia",283,122,"","9","","0","","2017-11-03"
"492","Columbia",289,150,"","7","","0","","2017-11-04"
"493","Columbia",228,139,"","6","","0","","2017-11-05"
"494","Columbia",261,133,"","7","","0","","2017-11-06"
"496","Atlanta",283,156,"","28","","0","0","2017-09-30"
"497","Atlanta",233,144,"","50","","0","0","2017-10-01"
"498","Atlanta",261,150,"","37","","0","0","2017-10-02"
"499","Atlanta",272,150,"","33","","0","0","2017-10-03"
"500","Atlanta",272,139,"","21","","0","0","2017-10-04"
"501","Atlanta",289,111,"","16","","0","0","2017-10-05"
"502","Atlanta",289,133,"","18","","0","0","2017-10-06"
"503","Atlanta",278,222,"","26","","0","0","2017-10-07"
"504","Atlanta",250,222,"","45","","508","0","2017-10-08"
"505","Atlanta",250,222,"","15","","8","0","2017-10-09"
"506","Atlanta",306,200,"","12","","0","0","2017-10-10"
"507","Atlanta",300,189,"","11","","0","0","2017-10-11"
"508","Atlanta",294,167,"","10","","0","0","2017-10-12"
"509","Atlanta",289,150,"","26","","0","0","2017-10-13"
"510","Atlanta",233,167,"","17","","0","0","2017-10-14"
"511","Atlanta",283,167,"","12","","10","0","2017-10-15"
"512","Atlanta",222,100,"","38","","28","0","2017-10-16"
"513","Atlanta",211,72,"","18","","0","0","2017-10-17"
"514","Atlanta",222,56,"","16","","0","0","2017-10-18"
"515","Atlanta",244,50,"","10","","0","0","2017-10-19"
"516","Atlanta",272,56,"","5","","0","0","2017-10-20"
"517","Atlanta",256,78,"","15","","0","0","2017-10-21"
"518","Atlanta",261,111,"","30","","0","0","2017-10-22"
"519","Atlanta",228,122,"","38","","366","0","2017-10-23"
"520","Atlanta",194,94,"","25","","0","0","2017-10-24"
"521","Atlanta",161,61,"","29","","0","0","2017-10-25"
"522","Atlanta",222,28,"","10","","0","0","2017-10-26"
"523","Atlanta",233,50,"","20","","0","0","2017-10-27"
"524","Atlanta",178,56,"","35","","165","","2017-10-28"
"525","Atlanta",67,11,"","49","","0","0","2017-10-29"
"526","Atlanta",189,-5,"","13","","0","0","2017-10-30"
"527","Atlanta",217,39,"","8","","0","0","2017-10-31"
"528","Atlanta",222,56,"","5","","0","","2017-11-01"
"529","Atlanta",239,122,"","11","","0","0","2017-11-02"
"530","Atlanta",261,117,"","5","","5","0","2017-11-03"
"531","Atlanta",267,144,"","8","","0","0","2017-11-04"
"532","Atlanta",250,150,"","8","","0","0","2017-11-05"
"533","Atlanta",261,139,"","15","","0","0","2017-11-06"
"535","Tuscaloosa",311,183,"","40","","0","","2017-09-30"
"536","Tuscaloosa",283,189,"","37","","0","0","2017-10-01"
"537","Tuscaloosa",278,206,"","35","","0","0","2017-10-02"
"538","Tuscaloosa",300,194,"","36","","0","0","2017-10-03"
"539","Tuscaloosa",300,167,"","26","","0","0","2017-10-04"
"540","Tuscaloosa",300,139,"","16","","0","0","2017-10-05"
"541","Tuscaloosa",311,144,"","17","","0","0","2017-10-06"
"542","Tuscaloosa",294,211,"","31","","104","0","2017-10-07"
"543","Tuscaloosa",272,233,"","41","","307","0","2017-10-08"
"544","Tuscaloosa",272,239,"","23","","203","0","2017-10-09"
"545","Tuscaloosa",300,217,"","26","","10","0","2017-10-10"
"546","Tuscaloosa",306,172,"","21","","0","0","2017-10-11"
"547","Tuscaloosa",272,156,"","20","","0","0","2017-10-12"
"548","Tuscaloosa",311,144,"","8","","0","0","2017-10-13"
"549","Tuscaloosa",261,189,"","22","","0","0","2017-10-14"
"550","Tuscaloosa",306,172,"","24","","38","0","2017-10-15"
"551","Tuscaloosa",217,111,"","54","","15","0","2017-10-16"
"552","Tuscaloosa",233,83,"","23","","0","0","2017-10-17"
"553","Tuscaloosa",239,78,"","13","","0","0","2017-10-18"
"554","Tuscaloosa",261,72,"","9","","0","0","2017-10-19"
"555","Tuscaloosa",272,83,"","10","","0","0","2017-10-20"
"556","Tuscaloosa",278,111,"","25","","0","0","2017-10-21"
"557","Tuscaloosa",244,183,"","33","","130","0","2017-10-22"
"558","Tuscaloosa",206,94,"","21","","15","0","2017-10-23"
"559","Tuscaloosa",200,67,"","23","","0","0","2017-10-24"
"560","Tuscaloosa",178,33,"","16","","0","0","2017-10-25"
"561","Tuscaloosa",233,56,"","19","","0","0","2017-10-26"
"562","Tuscaloosa",239,72,"","37","","196","0","2017-10-27"
"563","Tuscaloosa",139,50,"","34","","119","0","2017-10-28"
"564","Tuscaloosa",133,17,"","26","","0","0","2017-10-29"
"565","Tuscaloosa",217,11,"","13","","0","0","2017-10-30"
"566","Tuscaloosa",217,56,"","8","","0","0","2017-10-31"
"567","Tuscaloosa",189,106,"","21","","3","0","2017-11-01"
"568","Tuscaloosa",244,183,"","37","","0","0","2017-11-02"
"569","Tuscaloosa",272,172,"","11","","8","0","2017-11-03"
"570","Tuscaloosa",261,167,"","10","","84","0","2017-11-04"
"571","Tuscaloosa",267,144,"","19","","0","0","2017-11-05"
"572","Tuscaloosa",244,172,"","14","","0","0","2017-11-06"
"573","Hollandale",300,194,"","","","0","","2017-10-01"
"574","Hollandale",317,172,"","","","0","","2017-10-02"
"575","Hollandale",306,172,"","","","0","","2017-10-03"
"576","Little Rock",278,144,"","41","","0","0","2017-09-30"
"577","Little Rock",283,133,"","28","","0","0","2017-10-01"
"578","Little Rock",283,189,"","45","","15","0","2017-10-02"
"579","Little Rock",278,206,"","30","","41","0","2017-10-03"
"580","Little Rock",294,189,"","24","","0","0","2017-10-04"
"581","Little Rock",294,172,"","12","","0","0","2017-10-05"
"582","Little Rock",294,161,"","25","","0","0","2017-10-06"
"583","Little Rock",322,183,"","35","","0","0","2017-10-07"
"584","Little Rock",317,206,"","17","","0","0","2017-10-08"
"585","Little Rock",328,200,"","19","","0","0","2017-10-09"
"586","Little Rock",294,128,"","49","","0","0","2017-10-10"
"587","Little Rock",206,117,"","29","","0","0","2017-10-11"
"588","Little Rock",250,100,"","13","","0","0","2017-10-12"
"589","Little Rock",294,139,"","19","","0","0","2017-10-13"
"590","Little Rock",322,161,"","30","","0","0","2017-10-14"
"591","Little Rock",244,117,"","46","","61","0","2017-10-15"
"592","Little Rock",206,78,"","30","","0","0","2017-10-16"
"593","Little Rock",222,56,"","7","","0","0","2017-10-17"
"594","Little Rock",250,67,"","26","","0","0","2017-10-18"
"595","Little Rock",261,83,"","10","","0","0","2017-10-19"
"596","Little Rock",239,100,"","13","","0","0","2017-10-20"
"597","Little Rock",272,139,"","34","","10","0","2017-10-21"
"598","Little Rock",233,117,"","44","","124","0","2017-10-22"
"599","Little Rock",244,67,"","41","","0","0","2017-10-23"
"600","Little Rock",189,78,"","60","","0","0","2017-10-24"
"601","Little Rock",217,33,"","43","","0","0","2017-10-25"
"602","Little Rock",267,61,"","36","","0","0","2017-10-26"
"603","Little Rock",161,39,"","42","","64","0","2017-10-27"
"604","Little Rock",106,-5,"","36","","0","0","2017-10-28"
"605","Little Rock",172,-21,"","24","","0","0","2017-10-29"
"606","Little Rock",228,28,"","26","","0","0","2017-10-30"
"607","Little Rock",94,44,"","32","","33","0","2017-10-31"
"608","Little Rock",194,67,"","30","","18","0","2017-11-01"
"609","Little Rock",283,178,"","46","","0","0","2017-11-02"
"610","Little Rock",294,167,"","34","","3","0","2017-11-03"
"611","Little Rock",283,150,"","34","","0","0","2017-11-04"
"612","Little Rock",267,206,"","51","","0","0","2017-11-05"
"613","Little Rock",217,122,"","36","","3","0","2017-11-06"
"614","Oklahoma City",261,144,"","28","","0","0","2017-09-30"
"615","Oklahoma City",283,172,"","68","","0","0","2017-10-01"
"616","Oklahoma City",306,189,"","87","","0","0","2017-10-02"
"617","Oklahoma City",294,211,"","61","","5","0","2017-10-03"
"618","Oklahoma City",239,222,"","46","","432","0","2017-10-04"
"619","Oklahoma City",283,217,"","47","","0","0","2017-10-05"
"620","Oklahoma City",300,211,"","77","","0","0","2017-10-06"
"621","Oklahoma City",267,133,"","30","","94","0","2017-10-07"
"622","Oklahoma City",283,111,"","56","","0","0","2017-10-08"
"623","Oklahoma City",283,117,"","74","","0","0","2017-10-09"
"624","Oklahoma City",172,72,"","59","","0","0","2017-10-10"
"625","Oklahoma City",206,50,"","20","","0","0","2017-10-11"
"626","Oklahoma City",283,128,"","69","","0","0","2017-10-12"
"627","Oklahoma City",306,194,"","66","","0","0","2017-10-13"
"628","Oklahoma City",317,161,"","88","","157","0","2017-10-14"
"629","Oklahoma City",194,78,"","60","","0","0","2017-10-15"
"630","Oklahoma City",206,56,"","18","","0","0","2017-10-16"
"631","Oklahoma City",233,78,"","62","","0","0","2017-10-17"
"632","Oklahoma City",272,117,"","72","","0","0","2017-10-18"
"633","Oklahoma City",267,133,"","63","","0","0","2017-10-19"
"634","Oklahoma City",267,161,"","90","","0","0","2017-10-20"
"635","Oklahoma City",272,133,"","91","","518","0","2017-10-21"
"636","Oklahoma City",206,89,"","34","","0","","2017-10-22"
"637","Oklahoma City",228,83,"","61","","0","0","2017-10-23"
"638","Oklahoma City",183,33,"","57","","0","0","2017-10-24"
"639","Oklahoma City",244,33,"","43","","0","0","2017-10-25"
"640","Oklahoma City",250,94,"","81","","0","0","2017-10-26"
"641","Oklahoma City",94,17,"","79","","0","0","2017-10-27"
"642","Oklahoma City",122,-21,"","36","","0","0","2017-10-28"
"643","Oklahoma City",250,39,"","43","","0","0","2017-10-29"
"644","Oklahoma City",161,61,"","70","","0","0","2017-10-30"
"645","Oklahoma City",100,28,"","38","","0","0","2017-10-31"
"646","Oklahoma City",228,44,"","75","","0","0","2017-11-01"
"647","Oklahoma City",250,117,"","61","","0","0","2017-11-02"
"648","Oklahoma City",117,67,"","26","","0","0","2017-11-03"
"649","Oklahoma City",272,72,"","41","","0","0","2017-11-04"
"650","Oklahoma City",217,83,"","61","","0","0","2017-11-05"
"651","Oklahoma City",106,67,"","44","","0","0","2017-11-06"
"652","Amarillo",172,133,"153","57","","0","0","2017-09-30"
"653","Amarillo",239,156,"181","86","","0","0","2017-10-01"
"654","Amarillo",289,172,"202","102","","0","0","2017-10-02"
"655","Amarillo",200,183,"199","61","","140","0","2017-10-03"
"656","Amarillo",239,172,"196","40","","99","0","2017-10-04"
"657","Amarillo",200,167,"188","54","","264","0","2017-10-05"
"658","Amarillo",278,133,"209","81","","41","0","2017-10-06"
"659","Amarillo",256,67,"171","47","","0","0","2017-10-07"
"660","Amarillo",289,100,"177","59","","0","0","2017-10-08"
"661","Amarillo",144,44,"124","103","","13","0","2017-10-09"
"662","Amarillo",161,17,"72","49","","0","0","2017-10-10"
"663","Amarillo",228,22,"111","71","","0","0","2017-10-11"
"664","Amarillo",294,106,"183","60","","0","0","2017-10-12"
"665","Amarillo",306,150,"212","46","","3","0","2017-10-13"
"666","Amarillo",300,94,"217","85","","0","0","2017-10-14"
"667","Amarillo",178,33,"119","30","","0","0","2017-10-15"
"668","Amarillo",217,28,"113","55","","0","0","2017-10-16"
"669","Amarillo",283,61,"150","56","","0","0","2017-10-17"
"670","Amarillo",267,67,"164","43","","0","0","2017-10-18"
"671","Amarillo",256,100,"167","68","","0","0","2017-10-19"
"672","Amarillo",267,128,"187","96","","0","0","2017-10-20"
"673","Amarillo",261,50,"183","71","","0","0","2017-10-21"
"674","Amarillo",200,17,"101","40","","0","0","2017-10-22"
"675","Amarillo",206,61,"133","61","","0","0","2017-10-23"
"676","Amarillo",172,33,"101","44","","0","0","2017-10-24"
"677","Amarillo",261,33,"131","55","","0","0","2017-10-25"
"678","Amarillo",239,44,"160","93","","0","0","2017-10-26"
"679","Amarillo",100,-10,"57","67","","0","0","2017-10-27"
"680","Amarillo",150,-21,"47","40","","0","0","2017-10-28"
"681","Amarillo",244,28,"117","40","","0","0","2017-10-29"
"682","Amarillo",122,33,"","78","","0","0","2017-10-30"
"683","Amarillo",139,17,"59","68","","0","0","2017-10-31"
"684","Amarillo",261,78,"144","71","","0","0","2017-11-01"
"685","Amarillo",222,33,"162","55","","0","0","2017-11-02"
"686","Amarillo",233,61,"99","38","","0","0","2017-11-03"
"687","Amarillo",283,122,"185","63","","0","0","2017-11-04"
"688","Amarillo",261,67,"190","67","","0","0","2017-11-05"
"689","Amarillo",172,28,"88","31","","0","0","2017-11-06"
"690","Albuquerque",217,122,"157","26","","112","0","2017-09-30"
"691","Albuquerque",256,128,"169","21","","0","0","2017-10-01"
"692","Albuquerque",272,117,"189","43","","0","0","2017-10-02"
"693","Albuquerque",272,100,"190","36","","0","0","2017-10-03"
"694","Albuquerque",278,172,"221","38","","5","0","2017-10-04"
"695","Albuquerque",250,167,"202","21","","5","0","2017-10-05"
"696","Albuquerque",267,133,"194","47","","0","0","2017-10-06"
"697","Albuquerque",233,72,"156","22","","0","0","2017-10-07"
"698","Albuquerque",256,72,"158","24","","0","0","2017-10-08"
"699","Albuquerque",178,61,"158","44","","0","0","2017-10-09"
"700","Albuquerque",167,22,"89","22","","0","0","2017-10-10"
"701","Albuquerque",211,56,"122","19","","0","0","2017-10-11"
"702","Albuquerque",261,100,"169","24","","0","0","2017-10-12"
"703","Albuquerque",267,139,"200","25","","0","0","2017-10-13"
"704","Albuquerque",267,122,"192","38","","0","0","2017-10-14"
"705","Albuquerque",183,61,"140","25","","0","0","2017-10-15"
"706","Albuquerque",217,56,"127","25","","0","0","2017-10-16"
"707","Albuquerque",244,78,"151","18","","0","0","2017-10-17"
"708","Albuquerque",250,72,"160","20","","0","0","2017-10-18"
"709","Albuquerque",244,106,"163","32","","0","0","2017-10-19"
"710","Albuquerque",233,94,"151","47","","0","0","2017-10-20"
"711","Albuquerque",189,100,"168","61","","0","0","2017-10-21"
"712","Albuquerque",211,28,"117","27","","0","0","2017-10-22"
"713","Albuquerque",244,100,"168","58","","0","0","2017-10-23"
"714","Albuquerque",183,83,"141","45","","0","0","2017-10-24"
"715","Albuquerque",200,39,"123","23","","0","0","2017-10-25"
"716","Albuquerque",233,61,"139","36","","0","0","2017-10-26"
"717","Albuquerque",144,44,"111","45","","0","0","2017-10-27"
"718","Albuquerque",161,33,"87","17","","0","0","2017-10-28"
"719","Albuquerque",200,28,"104","21","","0","0","2017-10-29"
"720","Albuquerque",161,56,"","79","","0","0","2017-10-30"
"721","Albuquerque",167,44,"84","37","","0","0","2017-10-31"
"722","Albuquerque",228,50,"128","39","","0","0","2017-11-01"
"723","Albuquerque",217,61,"139","20","","0","0","2017-11-02"
"724","Albuquerque",206,56,"128","27","","0","0","2017-11-03"
"725","Albuquerque",200,106,"157","35","","0","0","2017-11-04"
"726","Albuquerque",217,94,"148","40","","0","0","2017-11-05"
"727","Albuquerque",206,67,"135","34","","0","0","2017-11-06"
"728","Flagstaff",211,0,"","41","","0","0","2017-09-30"
"729","Flagstaff",211,17,"","59","","0","0","2017-10-01"
"730","Flagstaff",183,33,"","61","","0","0","2017-10-02"
"731","Flagstaff",200,-16,"","34","","0","0","2017-10-03"
"732","Flagstaff",222,39,"","43","","0","0","2017-10-04"
"733","Flagstaff",233,17,"","38","","0","0","2017-10-05"
"734","Flagstaff",206,-10,"","18","","0","0","2017-10-06"
"735","Flagstaff",239,-49,"","17","","0","0","2017-10-07"
"736","Flagstaff",206,0,"","52","","0","0","2017-10-08"
"737","Flagstaff",122,6,"","61","","0","0","2017-10-09"
"738","Flagstaff",183,-16,"","33","","0","0","2017-10-10"
"739","Flagstaff",206,-16,"","39","","0","0","2017-10-11"
"740","Flagstaff",206,17,"","48","","0","0","2017-10-12"
"741","Flagstaff",200,6,"","35","","0","0","2017-10-13"
"742","Flagstaff",222,11,"","34","","0","0","2017-10-14"
"743","Flagstaff",183,-43,"","28","","0","0","2017-10-15"
"744","Flagstaff",233,-21,"","11","","0","0","2017-10-16"
"745","Flagstaff",228,-10,"","10","","0","0","2017-10-17"
"746","Flagstaff",222,6,"","18","","0","0","2017-10-18"
"747","Flagstaff",206,28,"","25","","0","0","2017-10-19"
"748","Flagstaff",178,11,"","72","","0","0","2017-10-20"
"749","Flagstaff",172,-27,"","15","","0","0","2017-10-21"
"750","Flagstaff",217,-38,"","13","","0","0","2017-10-22"
"751","Flagstaff",228,-38,"","34","","0","0","2017-10-23"
"752","Flagstaff",200,78,"","58","","0","0","2017-10-24"
"753","Flagstaff",217,-16,"","18","","0","0","2017-10-25"
"754","Flagstaff",217,11,"","24","","0","0","2017-10-26"
"755","Flagstaff",189,11,"","29","","0","0","2017-10-27"
"756","Flagstaff",183,-27,"","22","","0","0","2017-10-28"
"757","Flagstaff",206,-27,"","20","","0","0","2017-10-29"
"758","Flagstaff",161,6,"","27","","0","0","2017-10-30"
"759","Flagstaff",139,11,"","30","","0","0","2017-10-31"
"760","Flagstaff",150,-10,"","42","","0","0","2017-11-01"
"761","Flagstaff",139,28,"","48","","0","0","2017-11-02"
"762","Flagstaff",139,61,"","69","","0","0","2017-11-03"
"763","Flagstaff",150,50,"","63","","0","0","2017-11-04"
"764","Flagstaff",128,22,"","57","","0","","2017-11-05"
"765","Flagstaff",122,44,"","60","","0","0","2017-11-06"
"766","Las Vegas",328,167,"","38","","0","0","2017-09-30"
"767","Las Vegas",317,189,"","35","","0","0","2017-10-01"
"768","Las Vegas",244,156,"","57","","0","0","2017-10-02"
"769","Las Vegas",283,139,"","42","","0","0","2017-10-03"
"770","Las Vegas",272,172,"","30","","0","0","2017-10-04"
"771","Las Vegas",289,139,"","22","","0","0","2017-10-05"
"772","Las Vegas",294,172,"","46","","0","0","2017-10-06"
"773","Las Vegas",306,139,"","15","","0","0","2017-10-07"
"774","Las Vegas",322,150,"","43","","0","0","2017-10-08"
"775","Las Vegas",233,133,"","61","","0","0","2017-10-09"
"776","Las Vegas",239,94,"","21","","0","0","2017-10-10"
"777","Las Vegas",294,117,"","30","","0","0","2017-10-11"
"778","Las Vegas",283,156,"","33","","0","0","2017-10-12"
"779","Las Vegas",283,139,"","27","","0","0","2017-10-13"
"780","Las Vegas",261,144,"","54","","0","0","2017-10-14"
"781","Las Vegas",256,117,"","26","","0","0","2017-10-15"
"782","Las Vegas",283,122,"","21","","0","0","2017-10-16"
"783","Las Vegas",300,117,"","16","","0","0","2017-10-17"
"784","Las Vegas",278,150,"","16","","0","0","2017-10-18"
"785","Las Vegas",306,183,"","32","","0","0","2017-10-19"
"786","Las Vegas",272,172,"","82","","0","0","2017-10-20"
"787","Las Vegas",228,139,"","41","","0","0","2017-10-21"
"788","Las Vegas",272,122,"","20","","0","0","2017-10-22"
"789","Las Vegas",328,161,"","39","","0","0","2017-10-23"
"790","Las Vegas",311,206,"","44","","0","0","2017-10-24"
"791","Las Vegas",294,150,"","21","","0","0","2017-10-25"
"792","Las Vegas",294,139,"","23","","0","0","2017-10-26"
"793","Las Vegas",283,144,"","19","","0","0","2017-10-27"
"794","Las Vegas",289,139,"","22","","0","0","2017-10-28"
"795","Las Vegas",283,150,"","16","","0","0","2017-10-29"
"796","Las Vegas",283,167,"","17","","0","0","2017-10-30"
"797","Las Vegas",256,167,"","27","","0","0","2017-10-31"
"798","Las Vegas",250,133,"","27","","0","0","2017-11-01"
"799","Las Vegas",250,128,"","41","","0","0","2017-11-02"
"800","Las Vegas",217,139,"","62","","0","0","2017-11-03"
"801","Las Vegas",239,150,"","59","","0","0","2017-11-04"
"802","Las Vegas",228,111,"","30","","0","0","2017-11-05"
"803","Las Vegas",233,94,"","23","","0","0","2017-11-06"
"804","Fresno",289,161,"233","44","","0","0","2017-09-30"
"805","Fresno",272,144,"213","36","","0","0","2017-10-01"
"806","Fresno",244,100,"185","13","","0","0","2017-10-02"
"807","Fresno",228,106,"178","24","","0","0","2017-10-03"
"808","Fresno",256,94,"171","17","","0","0","2017-10-04"
"809","Fresno",267,106,"184","17","","0","0","2017-10-05"
"810","Fresno",294,100,"196","16","","0","0","2017-10-06"
"811","Fresno",311,117,"207","14","","0","0","2017-10-07"
"812","Fresno",278,128,"208","29","","0","0","2017-10-08"
"813","Fresno",267,100,"190","15","","0","0","2017-10-09"
"814","Fresno",294,117,"197","12","","0","0","2017-10-10"
"815","Fresno",261,106,"194","42","","0","0","2017-10-11"
"816","Fresno",217,78,"152","18","","0","0","2017-10-12"
"817","Fresno",233,89,"155","12","","0","0","2017-10-13"
"818","Fresno",250,83,"159","15","","0","0","2017-10-14"
"819","Fresno",289,83,"176","8","","0","0","2017-10-15"
"820","Fresno",289,100,"186","11","","0","0","2017-10-16"
"821","Fresno",283,117,"193","16","","0","0","2017-10-17"
"822","Fresno",278,117,"194","12","","0","0","2017-10-18"
"823","Fresno",278,89,"185","25","","0","0","2017-10-19"
"824","Fresno",189,111,"171","57","","23","0","2017-10-20"
"825","Fresno",200,72,"132","20","","0","0","2017-10-21"
"826","Fresno",233,89,"151","7","","0","0","2017-10-22"
"827","Fresno",272,94,"169","12","","0","0","2017-10-23"
"828","Fresno",300,122,"197","12","","0","0","2017-10-24"
"829","Fresno",317,133,"213","11","","0","0","2017-10-25"
"830","Fresno",311,133,"214","13","","0","0","2017-10-26"
"831","Fresno",311,139,"216","13","","0","0","2017-10-27"
"832","Fresno",306,139,"216","10","","0","0","2017-10-28"
"833","Fresno",283,128,"206","17","","0","0","2017-10-29"
"834","Fresno",256,122,"","29","","0","0","2017-10-30"
"835","Fresno",189,89,"152","17","","0","0","2017-10-31"
"836","Fresno",211,89,"143","12","","0","0","2017-11-01"
"837","Fresno",167,100,"144","9","","0","0","2017-11-02"
"838","Fresno",206,133,"161","25","","0","0","2017-11-03"
"839","Fresno",200,133,"166","21","","0","0","2017-11-04"
"840","Fresno",156,83,"143","37","","3","0","2017-11-05"
"841","Fresno",178,50,"113","14","","0","0","2017-11-06"
"842","Sacramento",289,144,"","","","0","0","2017-09-30"
"843","Sacramento",272,150,"","","","0","0","2017-10-01"
"844","Sacramento",261,122,"","","","0","0","2017-10-02"
"845","Sacramento",267,83,"","","","0","","2017-10-03"
"846","Sacramento",272,100,"","","","0","","2017-10-04"
"847","Sacramento",283,94,"","","","0","","2017-10-05"
"848","Sacramento",300,100,"","","","0","","2017-10-06"
"849","Sacramento",306,117,"","","","0","","2017-10-07"
"850","Sacramento",267,128,"","","","0","0","2017-10-08"
"851","Sacramento",283,144,"","","","0","0","2017-10-09"
"852","Sacramento",294,111,"","","","0","0","2017-10-10"
"853","Sacramento",239,122,"","","","0","0","2017-10-11"
"854","Sacramento",239,89,"","","","0","0","2017-10-12"
"855","Sacramento",250,67,"","","","0","","2017-10-13"
"856","Sacramento",250,122,"","","","0","0","2017-10-14"
"857","Sacramento",278,78,"","","","0","0","2017-10-15"
"858","Sacramento",294,94,"","","","0","0","2017-10-16"
"859","Sacramento",278,106,"","","","0","0","2017-10-17"
"860","Sacramento",283,89,"","","","0","","2017-10-18"
"861","Sacramento",228,106,"","","","18","","2017-10-19"
"862","Sacramento",183,100,"","","","18","0","2017-10-20"
"863","Sacramento",217,72,"","","","0","0","2017-10-21"
"864","Sacramento",239,83,"","","","0","0","2017-10-22"
"865","Sacramento",283,122,"","","","0","","2017-10-23"
"866","Sacramento",306,128,"","","","0","","2017-10-24"
"867","Sacramento",306,133,"","","","0","","2017-10-25"
"868","Sacramento",306,128,"","","","0","0","2017-10-26"
"869","Sacramento",300,128,"","","","0","0","2017-10-27"
"870","Sacramento",300,117,"","","","0","","2017-10-28"
"871","Sacramento",289,117,"","","","0","0","2017-10-29"
"872","Sacramento",211,106,"","","","0","0","2017-10-30"
"873","Sacramento",211,83,"","","","0","0","2017-10-31"
"874","Sacramento",211,94,"","","","0","0","2017-11-01"
"875","Sacramento",178,100,"","","","0","","2017-11-02"
"876","Sacramento",194,139,"","","","0","0","2017-11-03"
"877","Sacramento",189,100,"","","","36","0","2017-11-04"
"878","Sacramento",172,61,"","","","0","0","2017-11-05"
"879","Sacramento",189,61,"","","","0","0","2017-11-06"
"880","Winnemucca",217,50,"173","31","","0","0","2017-09-30"
"881","Winnemucca",167,17,"110","42","","0","0","2017-10-01"
"882","Winnemucca",139,-49,"58","39","","0","0","2017-10-02"
"883","Winnemucca",156,11,"69","70","","0","0","2017-10-03"
"884","Winnemucca",183,-10,"103","25","","0","0","2017-10-04"
"885","Winnemucca",194,-60,"68","20","","0","0","2017-10-05"
"886","Winnemucca",228,-55,"80","30","","0","0","2017-10-06"
"887","Winnemucca",272,6,"141","37","","0","0","2017-10-07"
"888","Winnemucca",133,0,"111","45","","0","0","2017-10-08"
"889","Winnemucca",161,-99,"52","24","","0","0","2017-10-09"
"890","Winnemucca",206,-43,"79","33","","0","0","2017-10-10"
"891","Winnemucca",172,-32,"86","38","","0","0","2017-10-11"
"892","Winnemucca",139,-99,"35","25","","0","0","2017-10-12"
"893","Winnemucca",172,-105,"34","37","","0","0","2017-10-13"
"894","Winnemucca",128,-66,"48","41","","0","0","2017-10-14"
"895","Winnemucca",183,-93,"44","19","","0","0","2017-10-15"
"896","Winnemucca",239,-82,"43","15","","0","0","2017-10-16"
"897","Winnemucca",244,-32,"80","15","","0","0","2017-10-17"
"898","Winnemucca",256,-60,"83","21","","0","0","2017-10-18"
"899","Winnemucca",239,-66,"89","34","","0","0","2017-10-19"
"900","Winnemucca",161,-27,"102","49","","20","0","2017-10-20"
"901","Winnemucca",117,-82,"28","38","","0","0","2017-10-21"
"902","Winnemucca",222,11,"109","34","","0","0","2017-10-22"
"903","Winnemucca",206,0,"100","41","","0","0","2017-10-23"
"904","Winnemucca",239,-10,"119","33","","0","0","2017-10-24"
"905","Winnemucca",244,-49,"97","21","","0","0","2017-10-25"
"906","Winnemucca",228,-43,"85","22","","0","0","2017-10-26"
"907","Winnemucca",222,-32,"84","22","","0","0","2017-10-27"
"908","Winnemucca",244,-16,"90","17","","0","0","2017-10-28"
"909","Winnemucca",256,-21,"97","16","","0","0","2017-10-29"
"910","Winnemucca",200,-27,"","44","","0","0","2017-10-30"
"911","Winnemucca",150,-43,"66","20","","0","0","2017-10-31"
"912","Winnemucca",206,-38,"75","35","","0","0","2017-11-01"
"913","Winnemucca",189,11,"108","40","","0","0","2017-11-02"
"914","Winnemucca",133,78,"117","47","","0","0","2017-11-03"
"915","Winnemucca",78,22,"69","23","","51","0","2017-11-04"
"916","Winnemucca",111,22,"56","34","","0","0","2017-11-05"
"917","Winnemucca",78,6,"52","34","","0","0","2017-11-06"
"918","Salt Lake City",206,117,"168","38","","0","0","2017-09-30"
"919","Salt Lake City",150,67,"125","31","","15","0","2017-10-01"
"920","Salt Lake City",122,44,"82","32","","10","0","2017-10-02"
"921","Salt Lake City",172,17,"78","22","","0","0","2017-10-03"
"922","Salt Lake City",194,78,"143","51","","0","0","2017-10-04"
"923","Salt Lake City",178,50,"114","18","","0","0","2017-10-05"
